,dataset,participant,muscle,test,mvc
11726,Patrick_2013,120,middle deltoid,test 04,0.252693388487542
11727,Patrick_2013,120,middle deltoid,test 05,0.1538027445806744
11728,Patrick_2013,120,middle deltoid,test 06,0.018036059499233044
11729,Patrick_2013,120,middle deltoid,test 07,0.023636544168684083
11730,Patrick_2013,120,middle deltoid,test 08,0.190735890644505
11731,Patrick_2013,120,middle deltoid,test 09,0.16420568272617103
11732,Patrick_2013,120,middle deltoid,test 10,0.017877835105340387
11733,Patrick_2013,120,middle deltoid,test 11,0.2280111752691434
11734,Patrick_2013,120,middle deltoid,test 12,0.08954926740281396
11735,Patrick_2013,120,middle deltoid,test 13,0.026922341341837092
11736,Patrick_2013,120,middle deltoid,test 14,0.2099479526713576
11737,Patrick_2013,120,posterior deltoid,test 00,0.10041604254898896
11738,Patrick_2013,120,posterior deltoid,test 01,0.7750809094028612
11739,Patrick_2013,120,posterior deltoid,test 02,0.2068185546358235
11740,Patrick_2013,120,posterior deltoid,test 03,0.048356440067752166
11741,Patrick_2013,120,posterior deltoid,test 04,0.1360633596365226
11742,Patrick_2013,120,posterior deltoid,test 05,0.6793700896587501
11743,Patrick_2013,120,posterior deltoid,test 06,0.32843863428586495
11744,Patrick_2013,120,posterior deltoid,test 07,0.04124713166203174
11745,Patrick_2013,120,posterior deltoid,test 08,0.23730853607974423
11746,Patrick_2013,120,posterior deltoid,test 09,0.4939929806812504
11747,Patrick_2013,120,posterior deltoid,test 10,0.29690860234624616
11748,Patrick_2013,120,posterior deltoid,test 11,0.18943479808691924
11749,Patrick_2013,120,posterior deltoid,test 12,0.15988566196076082
11750,Patrick_2013,120,posterior deltoid,test 13,0.008047582358622634
11751,Patrick_2013,120,posterior deltoid,test 14,0.08547609580531068
11752,Patrick_2013,120,pectoralis major,test 00,0.029425741884012944
11753,Patrick_2013,120,pectoralis major,test 01,0.009087901930219954
11754,Patrick_2013,120,pectoralis major,test 02,0.01920726475922159
11755,Patrick_2013,120,pectoralis major,test 03,0.08945111475799992
11756,Patrick_2013,120,pectoralis major,test 04,0.012844934784850805
11757,Patrick_2013,120,pectoralis major,test 05,0.010880178582490343
11758,Patrick_2013,120,pectoralis major,test 06,0.1593425080926613
11759,Patrick_2013,120,pectoralis major,test 07,0.2695724243347825
11760,Patrick_2013,120,pectoralis major,test 08,0.0096843190294931
11761,Patrick_2013,120,pectoralis major,test 09,0.009158912790224556
11762,Patrick_2013,120,pectoralis major,test 10,0.04643838539499821
11763,Patrick_2013,120,pectoralis major,test 11,0.013151724207536018
11764,Patrick_2013,120,pectoralis major,test 12,0.022977052717580562
11765,Patrick_2013,120,pectoralis major,test 13,0.1654636152214215
11766,Patrick_2013,120,pectoralis major,test 14,0.03911699069851355
11767,Patrick_2013,120,serratus anterior,test 00,0.7334931084839618
11768,Patrick_2013,120,serratus anterior,test 01,0.030801137830770473
11769,Patrick_2013,120,serratus anterior,test 02,0.8257116890694889
11770,Patrick_2013,120,serratus anterior,test 03,0.7564769299886877
11771,Patrick_2013,120,serratus anterior,test 04,0.6780990505388202
11772,Patrick_2013,120,serratus anterior,test 05,0.03400927731562239
11773,Patrick_2013,120,serratus anterior,test 06,0.08598767144808321
11774,Patrick_2013,120,serratus anterior,test 07,0.22451948746217848
11775,Patrick_2013,120,serratus anterior,test 08,0.392629828310996
11776,Patrick_2013,120,serratus anterior,test 09,0.10409897298603138
11777,Patrick_2013,120,serratus anterior,test 10,0.06757169449035497
11778,Patrick_2013,120,serratus anterior,test 11,0.6921616211726552
11779,Patrick_2013,120,serratus anterior,test 12,0.0387684541748878
11780,Patrick_2013,120,serratus anterior,test 13,0.39455755983278745
11781,Patrick_2013,120,serratus anterior,test 14,0.3087221221014569
11782,Patrick_2013,120,latissimus dorsi,test 00,0.04166922940502029
11783,Patrick_2013,120,latissimus dorsi,test 01,0.11006447103642927
11784,Patrick_2013,120,latissimus dorsi,test 02,0.06457325680573155
11785,Patrick_2013,120,latissimus dorsi,test 03,0.045479323478990814
11786,Patrick_2013,120,latissimus dorsi,test 04,0.03865530818229808
11787,Patrick_2013,120,latissimus dorsi,test 05,0.18690612008438337
11788,Patrick_2013,120,latissimus dorsi,test 06,0.40763071570011955
11789,Patrick_2013,120,latissimus dorsi,test 07,0.30757643961015596
11790,Patrick_2013,120,latissimus dorsi,test 08,0.028169340399231548
11791,Patrick_2013,120,latissimus dorsi,test 09,0.0852412697618137
11792,Patrick_2013,120,latissimus dorsi,test 10,0.19989052074003127
11793,Patrick_2013,120,latissimus dorsi,test 11,0.0435106596694975
11794,Patrick_2013,120,latissimus dorsi,test 12,0.1521575782204693
11795,Patrick_2013,120,latissimus dorsi,test 13,0.13497093519920117
11796,Patrick_2013,120,latissimus dorsi,test 14,0.050035662788458876
11797,Patrick_2013,120,supraspinatus,test 00,0.48935031301550147
11798,Patrick_2013,120,supraspinatus,test 01,0.4795826150601896
11799,Patrick_2013,120,supraspinatus,test 02,0.4105220915756185
11800,Patrick_2013,120,supraspinatus,test 03,0.32926330844917095
11801,Patrick_2013,120,supraspinatus,test 04,0.5515648853299652
11802,Patrick_2013,120,supraspinatus,test 05,0.41670335452507795
11803,Patrick_2013,120,supraspinatus,test 06,0.016022822833877116
11804,Patrick_2013,120,supraspinatus,test 07,0.013980672330001664
11805,Patrick_2013,120,supraspinatus,test 08,0.32352716426263106
11806,Patrick_2013,120,supraspinatus,test 09,0.27239984364468733
11807,Patrick_2013,120,supraspinatus,test 10,0.02845371102649929
11808,Patrick_2013,120,supraspinatus,test 11,0.5080945057399682
11809,Patrick_2013,120,supraspinatus,test 12,0.2546510995859544
11810,Patrick_2013,120,supraspinatus,test 13,0.008992596827251705
11811,Patrick_2013,120,supraspinatus,test 14,0.35951950064977767
11812,Patrick_2013,120,infraspinatus,test 00,0.08931978543780907
11813,Patrick_2013,120,infraspinatus,test 01,0.0508010734915167
11814,Patrick_2013,120,infraspinatus,test 02,0.06271370734653861
11815,Patrick_2013,120,infraspinatus,test 03,0.09638596362013327
11816,Patrick_2013,120,infraspinatus,test 04,0.08480549131593237
11817,Patrick_2013,120,infraspinatus,test 05,0.011721983693935963
11818,Patrick_2013,120,infraspinatus,test 06,0.0754772443786991
11819,Patrick_2013,120,infraspinatus,test 07,0.04213344520934873
11820,Patrick_2013,120,infraspinatus,test 08,0.06036828317000514
11821,Patrick_2013,120,infraspinatus,test 09,0.07337425163578311
11822,Patrick_2013,120,infraspinatus,test 10,0.010494376086161447
11823,Patrick_2013,120,infraspinatus,test 11,0.09798944342406408
11824,Patrick_2013,120,infraspinatus,test 12,0.021397711943756535
11825,Patrick_2013,120,infraspinatus,test 13,0.020626108913385986
11826,Patrick_2013,120,infraspinatus,test 14,0.10602067146466414
11827,Patrick_2013,120,subscapularis,test 00,0.0784886356200751
11828,Patrick_2013,120,subscapularis,test 01,0.09106880737636461
11829,Patrick_2013,120,subscapularis,test 02,0.07204491769059164
11830,Patrick_2013,120,subscapularis,test 03,0.06614808340008713
11831,Patrick_2013,120,subscapularis,test 04,0.06676512337513364
11832,Patrick_2013,120,subscapularis,test 05,0.10956571421458547
11833,Patrick_2013,120,subscapularis,test 06,0.040733475677960894
11834,Patrick_2013,120,subscapularis,test 07,0.03303048667795518
11835,Patrick_2013,120,subscapularis,test 08,0.05360397720545361
11836,Patrick_2013,120,subscapularis,test 09,0.050482842715797595
11837,Patrick_2013,120,subscapularis,test 10,0.05760356554619596
11838,Patrick_2013,120,subscapularis,test 11,0.06877357713057387
11839,Patrick_2013,120,subscapularis,test 12,0.1247608659469209
11840,Patrick_2013,120,subscapularis,test 13,0.0279805019207258
11841,Patrick_2013,120,subscapularis,test 14,0.0737509009574592
11842,Patrick_2013,121,upper trapezius,test 00,0.35227228037426395
11843,Patrick_2013,121,upper trapezius,test 01,0.1446413263314782
11844,Patrick_2013,121,upper trapezius,test 02,0.2880583815976991
11845,Patrick_2013,121,upper trapezius,test 03,0.19880711328580056
11846,Patrick_2013,121,upper trapezius,test 04,0.2590511463009365
11847,Patrick_2013,121,upper trapezius,test 05,0.12992662729597113
11848,Patrick_2013,121,upper trapezius,test 06,0.027073887479046342
11849,Patrick_2013,121,upper trapezius,test 07,0.11123628214292727
11850,Patrick_2013,121,upper trapezius,test 08,0.07157843056721915
11851,Patrick_2013,121,upper trapezius,test 09,0.08092397061687497
11852,Patrick_2013,121,upper trapezius,test 10,0.021839353444084973
11853,Patrick_2013,121,upper trapezius,test 11,0.26368217135925764
11854,Patrick_2013,121,upper trapezius,test 12,0.030918257872547934
11855,Patrick_2013,121,upper trapezius,test 13,0.17248219235967477
11856,Patrick_2013,121,upper trapezius,test 14,0.24576848335113557
11857,Patrick_2013,121,middle trapezius,test 00,0.2779005742962054
11858,Patrick_2013,121,middle trapezius,test 01,0.31774161526276806
11859,Patrick_2013,121,middle trapezius,test 02,0.32797280806189405
11860,Patrick_2013,121,middle trapezius,test 03,0.20926825525082643
11861,Patrick_2013,121,middle trapezius,test 04,0.23843773067720758
11862,Patrick_2013,121,middle trapezius,test 05,0.3362971319427389
11863,Patrick_2013,121,middle trapezius,test 06,0.04147908131385535
11864,Patrick_2013,121,middle trapezius,test 07,0.01933115481272094
11865,Patrick_2013,121,middle trapezius,test 08,0.13824045643113192
11866,Patrick_2013,121,middle trapezius,test 09,0.12765537156039305
11867,Patrick_2013,121,middle trapezius,test 10,0.07866083602888375
11868,Patrick_2013,121,middle trapezius,test 11,0.3188348595532798
11869,Patrick_2013,121,middle trapezius,test 12,0.0872165195053297
11870,Patrick_2013,121,middle trapezius,test 13,0.061891238841848197
11871,Patrick_2013,121,middle trapezius,test 14,0.2017904340654336
11872,Patrick_2013,121,lower trapezius,test 00,0.1302373945454793
11873,Patrick_2013,121,lower trapezius,test 01,0.21553435336386823
11874,Patrick_2013,121,lower trapezius,test 02,0.24797273615833887
11875,Patrick_2013,121,lower trapezius,test 03,0.16410046620527496
11876,Patrick_2013,121,lower trapezius,test 04,0.1294530122205633
11877,Patrick_2013,121,lower trapezius,test 05,0.15723253929437567
11878,Patrick_2013,121,lower trapezius,test 06,0.08701389124751438
11879,Patrick_2013,121,lower trapezius,test 07,0.05526028869246096
11880,Patrick_2013,121,lower trapezius,test 08,0.10449717357823855
11881,Patrick_2013,121,lower trapezius,test 09,0.1626732262530889
11882,Patrick_2013,121,lower trapezius,test 10,0.022380331298360517
11883,Patrick_2013,121,lower trapezius,test 11,0.17183615642840497
11884,Patrick_2013,121,lower trapezius,test 12,0.03122492737768279
11885,Patrick_2013,121,lower trapezius,test 13,0.011320330676019154
11886,Patrick_2013,121,lower trapezius,test 14,0.13264201727856653
11887,Patrick_2013,121,anterior deltoid,test 00,0.16256646748191725
11888,Patrick_2013,121,anterior deltoid,test 01,0.014894215286725052
11889,Patrick_2013,121,anterior deltoid,test 02,0.09349133473104139
11890,Patrick_2013,121,anterior deltoid,test 03,0.18174812437904506
11891,Patrick_2013,121,anterior deltoid,test 04,0.15117410251406815
11892,Patrick_2013,121,anterior deltoid,test 05,0.013405777629603505
11893,Patrick_2013,121,anterior deltoid,test 06,0.006451319893794674
11894,Patrick_2013,121,anterior deltoid,test 07,0.05852592463409374
11895,Patrick_2013,121,anterior deltoid,test 08,0.05747357671060405
11896,Patrick_2013,121,anterior deltoid,test 09,0.03728363608524383
11897,Patrick_2013,121,anterior deltoid,test 10,0.0060751216308405805
11898,Patrick_2013,121,anterior deltoid,test 11,0.1364666445909503
11899,Patrick_2013,121,anterior deltoid,test 12,0.009171524321882818
11900,Patrick_2013,121,anterior deltoid,test 13,0.1270824402316721
11901,Patrick_2013,121,anterior deltoid,test 14,0.18359294375770072
11902,Patrick_2013,121,middle deltoid,test 00,0.2513342451859792
11903,Patrick_2013,121,middle deltoid,test 01,0.14688544701766226
11904,Patrick_2013,121,middle deltoid,test 02,0.1775046677175678
11905,Patrick_2013,121,middle deltoid,test 03,0.1683411394566072
11906,Patrick_2013,121,middle deltoid,test 04,0.21101067522158318
11907,Patrick_2013,121,middle deltoid,test 05,0.1626364888789745
11908,Patrick_2013,121,middle deltoid,test 06,0.02410401380892126
11909,Patrick_2013,121,middle deltoid,test 07,0.036388994828038
11910,Patrick_2013,121,middle deltoid,test 08,0.18703370218619658
11911,Patrick_2013,121,middle deltoid,test 09,0.11187516242703169
11912,Patrick_2013,121,middle deltoid,test 10,0.07577255200138482
11913,Patrick_2013,121,middle deltoid,test 11,0.2416462608108671
11914,Patrick_2013,121,middle deltoid,test 12,0.058504786927314194
11915,Patrick_2013,121,middle deltoid,test 13,0.08002235708443335
11916,Patrick_2013,121,middle deltoid,test 14,0.1527203983048612
11917,Patrick_2013,121,posterior deltoid,test 00,0.18573446090869364
11918,Patrick_2013,121,posterior deltoid,test 01,0.37563294018674204
11919,Patrick_2013,121,posterior deltoid,test 02,0.2531713808415581
11920,Patrick_2013,121,posterior deltoid,test 03,0.12530708319277806
11921,Patrick_2013,121,posterior deltoid,test 04,0.14458087425143656
11922,Patrick_2013,121,posterior deltoid,test 05,0.49876643787257
11923,Patrick_2013,121,posterior deltoid,test 06,0.018726900009543364
11924,Patrick_2013,121,posterior deltoid,test 07,0.011617395348221623
11925,Patrick_2013,121,posterior deltoid,test 08,0.22097866404446134
11926,Patrick_2013,121,posterior deltoid,test 09,0.17316801156665504
11927,Patrick_2013,121,posterior deltoid,test 10,0.2135327807044191
11928,Patrick_2013,121,posterior deltoid,test 11,0.27513563838849997
11929,Patrick_2013,121,posterior deltoid,test 12,0.12055572487116137
11930,Patrick_2013,121,posterior deltoid,test 13,0.035133511709838285
11931,Patrick_2013,121,posterior deltoid,test 14,0.08153397422438632
11932,Patrick_2013,121,pectoralis major,test 00,0.016279381610880914
11933,Patrick_2013,121,pectoralis major,test 01,0.007392904384761031
11934,Patrick_2013,121,pectoralis major,test 02,0.007990408721733941
11935,Patrick_2013,121,pectoralis major,test 03,0.023511863171253984
11936,Patrick_2013,121,pectoralis major,test 04,0.014298092141159154
11937,Patrick_2013,121,pectoralis major,test 05,0.01029009834976623
11938,Patrick_2013,121,pectoralis major,test 06,0.12318464166404969
11939,Patrick_2013,121,pectoralis major,test 07,0.23811831339393832
11940,Patrick_2013,121,pectoralis major,test 08,0.01220449253772241
11941,Patrick_2013,121,pectoralis major,test 09,0.006715475223855511
11942,Patrick_2013,121,pectoralis major,test 10,0.024373327445182075
11943,Patrick_2013,121,pectoralis major,test 11,0.012600618407214794
11944,Patrick_2013,121,pectoralis major,test 12,0.0664667122698337
11945,Patrick_2013,121,pectoralis major,test 13,0.1739198325698978
11946,Patrick_2013,121,pectoralis major,test 14,0.02335566024885261
11947,Patrick_2013,121,serratus anterior,test 00,0.29806396495405657
11948,Patrick_2013,121,serratus anterior,test 01,0.03505746444303775
11949,Patrick_2013,121,serratus anterior,test 02,0.16922308043656753
11950,Patrick_2013,121,serratus anterior,test 03,0.2372986381718917
11951,Patrick_2013,121,serratus anterior,test 04,0.1453428653432956
11952,Patrick_2013,121,serratus anterior,test 05,0.04372573349038482
11953,Patrick_2013,121,serratus anterior,test 06,0.11978473705281088
11954,Patrick_2013,121,serratus anterior,test 07,0.1289615319663485
11955,Patrick_2013,121,serratus anterior,test 08,0.11405870631756584
11956,Patrick_2013,121,serratus anterior,test 09,0.06572139027116428
11957,Patrick_2013,121,serratus anterior,test 10,0.09849286622115269
11958,Patrick_2013,121,serratus anterior,test 11,0.20739705024304908
11959,Patrick_2013,121,serratus anterior,test 12,0.05152519004483755
11960,Patrick_2013,121,serratus anterior,test 13,0.36687259456789045
11961,Patrick_2013,121,serratus anterior,test 14,0.28850399035017327
11962,Patrick_2013,121,latissimus dorsi,test 00,0.02950048734466957
11963,Patrick_2013,121,latissimus dorsi,test 01,0.09337756104250539
11964,Patrick_2013,121,latissimus dorsi,test 02,0.04776918641650088
11965,Patrick_2013,121,latissimus dorsi,test 03,0.03350286929728578
11966,Patrick_2013,121,latissimus dorsi,test 04,0.03016386542335153
11967,Patrick_2013,121,latissimus dorsi,test 05,0.10239502581456895
11968,Patrick_2013,121,latissimus dorsi,test 06,0.0711186344269743
11969,Patrick_2013,121,latissimus dorsi,test 07,0.0821518198628701
11970,Patrick_2013,121,latissimus dorsi,test 08,0.04799391140605638
11971,Patrick_2013,121,latissimus dorsi,test 09,0.026381738030307474
11972,Patrick_2013,121,latissimus dorsi,test 10,0.13213126917130177
11973,Patrick_2013,121,latissimus dorsi,test 11,0.026145437790199007
11974,Patrick_2013,121,latissimus dorsi,test 12,0.08588077233835223
11975,Patrick_2013,121,latissimus dorsi,test 13,0.03488183497590355
11976,Patrick_2013,121,latissimus dorsi,test 14,0.07711193768029019
