,dataset,participant,muscle,test 00,test 01,test 02,test 03,test 04,test 05,test 06,test 07,test 08,test 09,test 10,test 11,test 12,test 13,test 14,test 15
1359,Tennis,97,latissimus dorsi,1.2230129525005945e-05,,2.296369065694139e-05,1.868314432327732e-05,1.031030356660106e-05,0.0001206828821830155,6.100651472368202e-05,,,,,,,6.853834412489142e-06,,2.7769522321440864e-05
1360,Tennis,97,lower trapezius,2.4340352657204004e-05,,0.00011127302302261762,4.444796138733169e-05,2.6540444209291803e-05,3.0391606944801663e-05,2.107583741651155e-05,,,,,,,5.915603413361662e-06,,5.589552907526586e-05
1361,Tennis,97,middle deltoid,0.0002834836980282155,,0.0002896254279870138,0.0001968518115376584,0.00023294496764550776,0.0001591256044244104,6.717248590222751e-06,,,,,,,6.821633806584634e-06,,0.00021067762718111446
1362,Tennis,97,pectoralis major,5.007861431436293e-06,,3.298872329199021e-06,4.985890106729433e-06,3.558570478466677e-06,8.749523605810765e-06,7.056274208742934e-05,,,,,,,0.00011734513299178227,,4.5896177796230955e-06
1363,Tennis,97,posterior deltoid,3.502003532922745e-05,,1.1603307210421851e-05,4.191320844978354e-05,1.149316897799273e-05,8.123839470164032e-06,0.0003073863387055035,,,,,,,5.9925626773086373e-05,,4.051063813247939e-05
1364,Tennis,97,serratus anterior,0.0002575410216405568,,4.695937809168666e-05,0.00047822276267063627,0.00018898275511765447,1.4924837414332791e-05,5.80111259188926e-05,,,,,,,7.612192850433714e-05,,0.00039221120375800277
1365,Tennis,97,subscapularis,1.223068693456119e-05,,1.530734949206726e-05,1.0162531637596608e-05,1.1482200067867568e-05,1.4331698008662636e-05,1.0942158016950015e-05,,,,,,,1.252548932087657e-05,,1.4460389414054241e-05
1366,Tennis,97,supraspinatus,1.065213704670281e-05,,1.3294736145168242e-05,9.305703470987035e-06,9.879541690984982e-06,1.1915041336225336e-05,9.150581258930115e-06,,,,,,,1.0642711757073209e-05,,1.258737647744222e-05
1367,Tennis,97,upper trapezius,0.00019083023417728302,,0.00012033088085347619,0.00030387898890037846,0.00013035159661446317,3.287231965683611e-05,6.006447515409912e-06,,,,,,,1.1165097805519028e-05,,0.00015498939634675876
1368,Tennis,98,anterior deltoid,0.00016028999088096518,,4.915698920689633e-05,0.00024745016193537356,0.00025609851977951236,7.133231575948715e-05,2.6490954244854882e-05,,0.0001536712725710194,0.00011250227691487593,2.2124973070789303e-05,,,5.324604554544553e-05,,0.0002205769306039923
1369,Tennis,98,infraspinatus,0.0007566578011577898,,0.0015430707905654017,0.001622707720838932,0.0009821117874185847,0.0005176444144083363,0.0001942736625919618,,0.0009107081977910776,0.001207125896934802,0.00024370016667484487,,,0.0002310315061032807,,0.0010487093947793063
1370,Tennis,98,latissimus dorsi,1.5583572202294823e-05,,2.047439022818402e-05,1.885113923293477e-05,1.7954860480273946e-05,3.0760320102799245e-05,3.758245267649581e-05,,5.965644954085014e-06,6.091368860921799e-06,4.3029244670294554e-05,,,2.1013697141502048e-05,,1.5677441876801695e-05
1371,Tennis,98,lower trapezius,5.5160113306238084e-05,,7.561477985336671e-05,5.655407347421548e-05,6.680668293066251e-05,5.871188024808822e-05,3.320605508796203e-05,,4.33062790983353e-05,5.851396007345654e-05,7.365878684129381e-05,,,3.9235032551412676e-05,,5.145881250873392e-05
1372,Tennis,98,middle deltoid,0.0003551187068166852,,0.0003568482207232595,0.00028050195738605005,0.0002824860766177085,0.00017662249193424288,1.8242842730048277e-05,,0.00020628242090300403,0.0002014140560724581,0.00014587931797673133,,,9.760831442608878e-05,,0.00012083997987288227
1373,Tennis,98,pectoralis major,4.113772264004593e-06,,4.609668241812047e-06,5.552077073032489e-06,9.637037736726324e-06,3.814639955309648e-06,6.344846037326267e-05,,3.8566821270647065e-06,3.250520742278549e-06,7.149474713862598e-06,,,6.278871271846105e-05,,4.820008474856359e-05
1374,Tennis,98,posterior deltoid,5.1544533410808504e-05,,9.458863418119207e-05,8.727239984312755e-05,5.0304933702025335e-05,9.021543250122371e-05,5.393672226133785e-05,,6.207277797800369e-05,8.164177144479388e-05,0.00012614622057339697,,,3.090380966599106e-05,,3.633186267491944e-05
1375,Tennis,98,serratus anterior,7.697161123516362e-05,,0.00010122645939793305,0.00012205149807960499,9.922791339924238e-05,2.054685474108324e-05,2.1500515561187737e-05,,3.2524732760266705e-05,4.428336502245457e-05,4.808577126982413e-05,,,8.432461821053889e-05,,0.00010951621572355217
1376,Tennis,98,subscapularis,3.404438902951905e-07,,0.0010399132370199772,5.496222239245332e-07,0.00010688727088179103,0.001136542543829596,0.00033326953863642406,,0.00036137914526007003,0.0002204965799474636,0.0010665682213961138,,,0.0002890534663657354,,0.0006107682953220787
1377,Tennis,98,supraspinatus,0.00040683061994625796,,0.00045067485154683487,0.0004048882603022864,0.00046868015735402707,0.00038352365178075153,4.429969068969765e-05,,0.00039291614711385494,0.0003217939554743519,0.00013586085350087383,,,3.259255111903388e-05,,4.632537362950631e-05
1378,Tennis,98,upper trapezius,0.0003434423570096406,,0.0003509309616724373,0.00042956632412613683,0.0003437164505586452,0.00015318532928501697,1.2481805084146843e-05,,0.00020664438841146366,9.921508721653199e-05,3.308638005620367e-05,,,1.324938567060389e-05,,9.970848417605514e-05
1379,Tennis,99,anterior deltoid,0.00023519408920460338,,0.0001656409806264724,0.00029818851599481866,0.00033141320391903,5.6067050741601734e-05,1.0249669660737003e-05,,9.031408638396541e-05,3.845506445483027e-05,7.1636042902952024e-06,,,0.00011726789859403872,,0.00023564528826155228
1380,Tennis,99,infraspinatus,0.00010177716932473938,,0.00042605618838288965,0.00046699901609470565,0.0002963467660158495,4.6591360276495914e-05,0.00013123667801090302,,0.0002454042234576542,0.0001540744691290001,5.199336369284868e-05,,,0.0001733481301132155,,0.0006312596027882922
1381,Tennis,99,latissimus dorsi,1.0666585056542816e-05,,2.5100957042601625e-05,1.539761073774794e-05,1.3769541048121903e-05,5.160122853696488e-05,5.271594627739783e-05,,2.8721018335212094e-05,4.650100762827712e-05,6.282082523818924e-05,,,2.947277714764447e-05,,1.1111989828972927e-05
1382,Tennis,99,lower trapezius,0.00010423763565651547,,0.0002970763237605671,0.0002170730543352976,0.00022464475242623143,0.00012106355153221099,0.00011516820733662704,,0.00021833061085002156,0.00010730508234676694,1.3629776382272824e-05,,,0.0001581074434048693,,0.0002838691245499432
1383,Tennis,99,middle deltoid,0.00017047375706322714,,0.0001993968116355948,0.00017141185564119622,0.00018218939193373872,0.00013213791275739863,1.3081929583022653e-05,,0.00012363407366458958,7.126149979878879e-05,1.4697432650610508e-05,,,1.956807738590442e-05,,0.00013269324819503234
1384,Tennis,99,pectoralis major,4.916145569798161e-06,,4.737072992753356e-06,7.848834141466875e-06,7.037304027142643e-06,6.969331267554822e-06,3.2822391018613605e-05,,5.718765109074506e-06,6.174107335806744e-06,1.122158671305573e-05,,,0.00010412686584348168,,2.4491221044262274e-05
1385,Tennis,99,posterior deltoid,8.69929027407689e-05,,0.00022810516612990387,0.00011754462621110581,0.00012459883265797725,0.0002849664514459748,6.263644351608097e-05,,0.00022090711315632505,0.00018802595357960523,0.0001410566302534378,,,2.593405842909162e-05,,5.065335396333659e-05
1386,Tennis,99,serratus anterior,0.00020363267116838268,,0.00022812879633948965,0.00029946026848386956,0.00030390802117041994,1.3032065201489436e-05,2.6951834660764474e-05,,8.879083277818885e-05,1.230437730273586e-05,1.0982103908239075e-05,,,0.00022246035765456748,,0.00026197060442797294
1387,Tennis,99,subscapularis,2.160559469270278e-05,,5.9788567837517727e-05,1.8796536082404194e-05,3.033973353374056e-05,7.557864437887545e-05,6.846188429230889e-05,,2.816490957293324e-05,0.00011900958338666776,0.00015139663834103868,,,3.068099552593443e-05,,3.8039523044141e-05
1388,Tennis,99,supraspinatus,0.00044998101346209734,,0.0006469640098305938,0.000622063000752635,0.0006166713510744532,0.0006439854700486053,4.4454410197385314e-05,,0.0005093888357973132,0.0002488772160310282,3.143015117194855e-05,,,0.00024482219499663663,,0.0002550780783233407
1389,Tennis,99,upper trapezius,8.661024855042591e-05,,0.00020271685579172378,0.00011748208394692665,0.00012066067720717924,0.00010735768538969547,5.4753823231639674e-06,,0.00012476123050512625,6.870595585905226e-05,1.369253538618497e-05,,,5.247543955490808e-05,,8.631085924969221e-05
1390,Tennis,100,anterior deltoid,8.407717100200446e-05,,3.5213702418227644e-05,0.0002595019642461069,0.0002464718716703927,2.2921727387690105e-05,2.26490592897494e-05,,5.809228482276076e-05,3.104875705169737e-05,1.00851487153355e-05,,,0.00027413219526772583,,0.00027703309812485795
1391,Tennis,100,infraspinatus,2.4815367631567016e-05,,7.331863151037509e-05,5.1957212069436906e-05,4.9237833525714924e-05,0.00011892956633782089,0.0002214389917441168,,2.756541044936913e-05,5.6333899573314335e-05,0.0001934520861052805,,,3.271604337072584e-05,,0.00014486276962145207
1392,Tennis,100,latissimus dorsi,1.2854188302390385e-05,,1.4200189721270245e-05,1.1300559730193232e-05,1.380035576066411e-05,8.939178060299333e-05,6.319426597594299e-05,,2.1189847508995925e-05,2.1410670935198648e-05,9.575222813126117e-05,,,8.578486765955939e-06,,1.4789337543020026e-05
1393,Tennis,100,lower trapezius,0.00012536349145399195,,0.00014767132534753205,0.00014951053833223287,0.0001795752559598686,5.910714181107079e-05,6.924843338111786e-05,,0.0001236068967670505,0.0001631926118365396,3.092511531500247e-05,,,2.6885610088072598e-05,,8.554208347695705e-05
1394,Tennis,100,middle deltoid,0.00023840416530926904,,0.00021852611171756898,0.00016613844957557694,0.0002176062518884564,0.00013791718218056505,8.292998504339503e-06,,0.00013086704545873,8.662260249396935e-05,1.2003017826176856e-05,,,5.2677961055816076e-05,,0.0001441380091895737
1395,Tennis,100,pectoralis major,5.192303285779771e-06,,4.915176093624994e-06,5.486962074656344e-06,5.9948843827895375e-06,3.980231463143562e-06,7.200486014072874e-05,,3.890376530740878e-06,3.05723654063658e-06,5.646476452925459e-06,,,0.00013814472123526719,,6.716928658283034e-06
1396,Tennis,100,posterior deltoid,0.00011767370146017164,,0.000154640705363772,6.500749191391749e-05,9.181838997737972e-05,0.0001866243829680203,4.266752610656579e-05,,8.839687434953631e-05,0.00013745678252803295,0.0001343141255131657,,,9.087146199860035e-06,,6.383946885998313e-05
1397,Tennis,100,serratus anterior,0.00011994993950364324,,0.0001283793038031993,0.0002107246945690401,0.00023380787097940976,1.1346461186664337e-05,1.8379950948181146e-05,,9.741539074501919e-05,6.532798191860789e-05,1.8209828552638887e-05,,,0.00015788814768921913,,0.00013912975789246557
1398,Tennis,100,subscapularis,0.0003602676642032853,,0.0005176968858198304,0.0001780700201096349,0.00015189053372903708,0.0005364145618677121,8.651448237572028e-05,,0.0002859110698996512,0.00030205081718710027,0.0003071978594551364,,,0.00014757928396066738,,7.757816925855378e-05
1399,Tennis,100,supraspinatus,0.0007470890031348984,,0.0006013716786285632,0.00033522993091357933,0.000562857628671645,0.0008761200704031559,0.00011151553914437157,,0.0006461986779479584,0.0005412989390131253,0.00020718757851498175,,,0.0002015879710285264,,0.0003800171352145763
1400,Tennis,100,upper trapezius,0.0003809491948844607,,0.0004350482331694923,0.00033129528489244666,0.00043108400622156686,0.00025202573785050906,6.405001462531466e-06,,0.00023376107667209185,0.00015326397808037575,3.592978061815559e-05,,,0.00012599843902443556,,0.0002783867829808733
1401,Tennis,101,anterior deltoid,0.000200800583719436,,3.9370507215056154e-05,0.0001953602604763013,0.00019915464360822607,2.9819331486739635e-05,9.592459277431139e-06,,0.00015706990647010804,3.531208467825989e-05,1.3156333480924762e-05,,,0.00011935785000182057,,0.00026116732139810293
1402,Tennis,101,infraspinatus,0.0001653390618612707,,0.00024321282339709305,2.349975113501596e-07,0.00023901679339247532,4.583105378010318e-07,0.00045047247119106007,,0.0002080546756148133,0.0001370226186997881,6.838022623623263e-07,,,2.22221030047386e-07,,2.622999224302531e-07
1403,Tennis,101,latissimus dorsi,2.6202199200147297e-05,,2.2232242322893576e-05,2.748078198778366e-05,2.3218552419197754e-05,4.841939059092963e-05,6.550884619165747e-05,,1.4602167499781262e-05,1.580484914361549e-05,7.641032130541932e-05,,,3.8991346132976475e-05,,2.467457526093403e-05
1404,Tennis,101,lower trapezius,0.00027323383811646225,,0.00039680721914810304,0.00018896457220704828,0.00019446525063846487,0.00014133941519658223,9.254554205521258e-05,,0.00011932533981590584,0.00021395610240457696,4.3900583890669575e-05,,,2.8136556996462092e-05,,0.0002791950523636187
1405,Tennis,101,middle deltoid,0.00017543716582994433,,0.00019928224214079936,0.00012558734712580754,0.0001515805831451382,0.00015676976979428348,8.640680438083452e-06,,0.0001036497203223486,2.9251342411095878e-05,9.023774905989369e-05,,,3.573252846099829e-05,,0.00012034468989933171
1406,Tennis,101,pectoralis major,5.580514253640654e-06,,5.202394311414789e-06,7.838054719919332e-06,5.3763920789435085e-06,7.444170151823485e-06,5.9910645530917146e-05,,5.025204985791281e-06,3.8023432795942275e-06,6.7787717430082966e-06,,,8.64672022427104e-05,,1.973368037703732e-05
1407,Tennis,101,posterior deltoid,3.141896438965175e-05,,0.00011872228160463957,2.704535373341639e-05,2.806691816283496e-05,0.0001486705975162319,4.5555512614817835e-05,,2.3853494540254034e-05,7.191052287209569e-05,0.00014722354180172846,,,2.453831884868985e-05,,2.3202429797245248e-05
1408,Tennis,101,serratus anterior,0.0001715893640086927,,0.00010430369080402056,0.00016878829032030147,0.00015475330938991534,1.5675026573210393e-05,4.5548642222880214e-05,,7.611892657151016e-05,2.1744080887856875e-05,1.5434533765067317e-05,,,0.00016880033581284832,,0.00018406732770338735
1409,Tennis,101,subscapularis,5.197828300065648e-05,,4.7516642295674346e-05,0.0011257641692194926,4.282451763584848e-05,8.098860763829059e-05,2.3836075090032262e-05,,5.648727581698255e-05,5.691280975871409e-05,9.599000032469883e-05,,,0.00012117440843033526,,0.00010468974209920878
1410,Tennis,101,supraspinatus,0.000290670432633338,,0.00025841456192583735,0.0002503237677331849,0.0004360080919456535,0.0003064268767894941,7.227378544201791e-05,,0.0003953867383249154,0.00019685077606084638,0.00015643329083230682,,,0.0001638403680971635,,0.00019650371285346132
1411,Tennis,101,upper trapezius,0.00033751670974476686,,0.00038094802677656554,0.00020799769606954466,0.000155590800385875,0.0001224091330756061,7.531062814055214e-06,,9.198632734993894e-05,3.542254931638599e-05,1.734681940016244e-05,,,7.578813302066463e-05,,0.0002781607910343123
1412,Violon,102,anterior deltoid,,,0.00013593414226204236,0.0001797146702223278,0.00019389494426005216,5.2810918265573224e-05,,,0.00027274935803939157,0.00011323835219062541,2.6649217128813042e-05,,,,,
1413,Violon,102,infraspinatus,,,4.932137070206346e-05,0.00013702387304369344,0.00010594010923370863,0.0007045744956683412,,,0.00012225618040745964,0.00021300414546906652,0.0002253540874526378,,,,,
1414,Violon,102,lower trapezius,,,4.714377704115802e-05,9.108115443100278e-06,5.301964241803794e-06,4.1585689213703465e-05,,,4.810250838134634e-06,1.5259728862314823e-05,2.4506877704234994e-05,,,,,
1415,Violon,102,middle deltoid,,,0.00021168580448006707,0.00018206584117182368,0.0002730094686609979,0.00015477117628564306,,,0.00033153906577530144,0.00014953530821888527,0.00010100104108864539,,,,,
1416,Violon,102,posterior deltoid,,,0.0002515497610580326,9.714587893250308e-05,0.0001531844468927504,0.00012814502803356454,,,0.00016470218796499808,0.00011810202942958265,9.230903874390712e-05,,,,,
1417,Violon,102,subscapularis,,,3.047189453481378e-05,6.038499363195549e-05,9.488002751562487e-05,0.000270093629701941,,,0.00013424208436687985,9.39928661678544e-05,0.00012864353461882133,,,,,
1418,Violon,102,supraspinatus,,,0.00016736629587587259,7.84170542131477e-05,6.486086384435828e-05,0.00034774124746628064,,,8.319798029525922e-05,0.00029327391774326185,0.0011546105678253299,,,,,
1419,Violon,103,anterior deltoid,,,0.00024477872281385735,0.00020083772295704413,0.00028109217472892695,0.00019994628698493663,,,0.00017766097736477733,9.499735663824098e-05,1.9145605724663912e-05,,,,,
1420,Violon,103,infraspinatus,,,3.1396370746324824e-05,2.9044145826200455e-05,2.5670897303066495e-05,1.934268854166186e-05,,,2.1532750119331433e-05,3.7390959761447325e-05,1.3739544599678166e-05,,,,,
1421,Violon,103,lower trapezius,,,1.6046290075083015e-05,7.200107998075803e-06,3.156605226104053e-06,2.075152121619887e-05,,,6.956857732286186e-06,5.1660877862108374e-06,6.784283324136129e-06,,,,,
1422,Violon,103,middle deltoid,,,7.988232392914857e-05,7.59523149553673e-05,9.767841492248139e-05,9.900245299919452e-05,,,6.073619980500255e-05,2.981667404532206e-05,4.3979743873608416e-05,,,,,
1423,Violon,103,posterior deltoid,,,6.217152634358791e-05,2.2285899072510273e-05,4.969144467846846e-05,0.00010047409090173177,,,2.7671285481076404e-05,4.7043425099971835e-05,8.828726791115762e-05,,,,,
1424,Violon,103,subscapularis,,,7.717659938612581e-06,5.8964780720643595e-06,4.267157922642437e-06,4.384782929322112e-06,,,2.9914786257654365e-06,1.0246364049221495e-05,4.304738847672269e-05,,,,,
1425,Violon,103,supraspinatus,,,0.00020407148718972317,0.00010398085149638346,0.0002102453148667033,0.00014071721280258296,,,0.00011474985890959066,8.722515401115935e-05,3.5744769638866034e-05,,,,,
1426,Violon,104,anterior deltoid,,,0.0001876374425111333,0.00024040045609567023,0.00021472385297569553,0.00010044148605020893,,,7.953850515376465e-05,3.0106758654516544e-05,2.2011645795753645e-05,,,,,
1427,Violon,104,infraspinatus,,,0.00012230797151812926,0.00018953773553306215,9.222165439172764e-05,5.1954919160006595e-05,,,7.327578678136314e-05,0.00010540101843908244,7.424361460628568e-05,,,,,
1428,Violon,104,lower trapezius,,,2.0529434107748496e-05,8.254450219674853e-06,4.349424706355395e-06,1.4153265848610712e-05,,,2.9343809902125626e-06,6.399711556724159e-06,6.670005194757919e-06,,,,,
1429,Violon,104,middle deltoid,,,0.00016804479643711752,0.0001178210670646572,0.00015782123986707818,0.0001481931023219014,,,0.00012286470165314453,5.021714161910121e-05,4.378466548172991e-05,,,,,
1430,Violon,104,posterior deltoid,,,0.00017756710726649045,5.724338463775837e-05,8.905400893306599e-05,0.00013663556162485434,,,3.282298531609072e-05,8.21460361292102e-05,8.801814070122549e-05,,,,,
1431,Violon,104,subscapularis,,,2.280319709787249e-05,7.443016577202548e-05,8.643514844093384e-05,4.223584359424805e-05,,,3.059286256839025e-05,4.1099186660721345e-05,7.766383318049487e-05,,,,,
1432,Violon,104,supraspinatus,,,0.0007065647501003447,0.0002860640513576475,0.0002709427474216745,0.0006182096772304388,,,6.3937289725203e-05,4.93190590117424e-05,0.00015449048707963487,,,,,
1433,Violon,105,anterior deltoid,,,0.00031808077673595864,0.0002932133465990656,0.00025745368770843327,3.374155921944341e-05,,,0.00010395776566412163,9.539805920166276e-05,1.414193071082723e-05,,,,,
1434,Violon,105,infraspinatus,,,0.00041190387766509547,0.0003822833936995255,0.0008534502516436113,0.0009590660107397167,,,0.0008939586745798475,0.0005943846825693048,0.00041921183442165586,,,,,
1435,Violon,105,lower trapezius,,,2.517287940767431e-05,1.311571870561726e-05,9.751288807550597e-06,9.555774978614449e-05,,,8.54031632975932e-06,3.1521500277123444e-05,0.0001037341781619782,,,,,
1436,Violon,105,middle deltoid,,,0.00010966060655965182,0.00010333014845882554,9.999400151611669e-05,7.21956227245473e-05,,,9.292526719628521e-05,4.084541875707556e-05,3.9869790233880516e-05,,,,,
1437,Violon,105,posterior deltoid,,,0.0001034835472776264,6.0627959592414156e-05,5.8021182826471375e-05,0.00024315171236314462,,,0.00016580377175915697,6.992016306483374e-05,0.0001665820788517052,,,,,
1438,Violon,105,subscapularis,,,5.559922475213028e-05,2.7870343971606514e-05,5.128778412911387e-05,0.00011505285178070196,,,8.388060103937642e-05,5.4468401815174444e-05,0.00020658542090202714,,,,,
1439,Violon,105,supraspinatus,,,0.00021551207622015866,0.0001964296954202592,0.00026173078300862956,0.00029921235108261993,,,0.00022914894804348577,0.00016860379621035202,9.270702051235542e-05,,,,,
1440,Violon,106,anterior deltoid,,,0.0001578932995809787,0.00014164529199002065,0.0001832828519933281,2.5665234062037563e-05,,,8.841552566746356e-05,3.8482469885655805e-05,1.3595453289062658e-05,,,,,
1441,Violon,106,infraspinatus,,,0.00020983572371589422,0.00019627483822768507,0.00015328478284030344,0.00012080220858407307,,,0.00012012718365583292,0.00018692437643369456,6.0225514514014734e-05,,,,,
1442,Violon,106,lower trapezius,,,4.644992197351189e-05,4.362223552519055e-05,1.5338194643613847e-05,2.8158929082542942e-05,,,1.5484131771920445e-05,2.518344065693899e-05,2.3421005512603982e-05,,,,,
1443,Violon,106,middle deltoid,,,0.000436101978932158,0.0003221298270322852,0.0003669302745634957,0.0004654880017749896,,,0.0003726112107989811,0.00034643113155804394,0.0001844415543216269,,,,,
1444,Violon,106,posterior deltoid,,,9.719456783653962e-05,0.0001197426916063475,3.734397580182767e-05,0.00017433202028701694,,,9.224450135763696e-05,0.00014264598103410104,0.0001297001889192245,,,,,
1445,Violon,106,subscapularis,,,0.00021284658809518105,0.00013238907210982317,0.0003566834633413839,0.0005706999555805723,,,0.0002841978917687203,0.00014646037732812039,0.001408910314461387,,,,,
1446,Violon,106,supraspinatus,,,0.0009265550036929523,0.0009299341658331274,0.0009501204619278991,0.0009732968367151184,,,0.000715478412820916,0.0005735583586035017,0.00030700620340086296,,,,,
1447,Violon,107,anterior deltoid,,,8.926360782846664e-05,0.00019581524888763853,0.00010315103653987825,1.827983181130743e-05,,,,,,,,,,
1448,Violon,107,infraspinatus,,,,,,,,,,0.00011183328344896742,,,,,,
1449,Violon,107,lower trapezius,,,2.3347402604269803e-05,1.3038486487136731e-05,1.1114441847559597e-05,2.8709482819498858e-05,,,,,,,,,,
1450,Violon,107,middle deltoid,,,8.854394013384285e-05,0.00011930926348431347,0.0001158541787058789,9.909977820929846e-05,,,,,,,,,,
1451,Violon,107,posterior deltoid,,,4.780686552261994e-05,4.131006520718388e-05,4.777638465946647e-05,6.528529042733284e-05,,,,,,,,,,
1452,Violon,107,subscapularis,,,,,,,,,,3.354833574196517e-07,,,,,,
1453,Violon,107,supraspinatus,,,,,,,,,,0.00028918471452313565,,,,,,
1454,Violon,108,anterior deltoid,,,0.00017424175951850804,0.00012508242978038502,0.00011150503479294257,9.653232346101472e-05,,,,,,,,,,
1455,Violon,108,lower trapezius,,,7.278367673959253e-05,3.300409646655717e-05,4.7605019622484135e-05,9.994688411999809e-05,,,,,,,,,,
1456,Violon,108,middle deltoid,,,0.00012085470225011681,9.727282390005956e-05,0.00011827820716659747,0.00012171609720081607,,,,,,,,,,
1457,Violon,108,posterior deltoid,,,3.314365357662328e-05,1.9221506684095337e-05,1.7761866401851672e-05,2.517621102624878e-05,,,,,,,,,,
1458,Violon,109,anterior deltoid,,,0.00015524862028409736,0.0002341639475174887,0.00020109259167686304,4.006280650506612e-05,,,0.0002898128119950806,0.00015596298185196567,1.3727034731018909e-05,,,,,
1459,Violon,109,infraspinatus,,,0.0002651485131716256,0.0001620613363984813,0.0002502937499297504,0.00010774943793660553,,,0.0001719308262649124,0.000211941905991018,5.115069051740343e-05,,,,,
1460,Violon,109,lower trapezius,,,5.281176977971086e-05,3.357517301034168e-05,3.107073868998983e-05,5.905092731443337e-05,,,3.5990978668794516e-05,7.071219152482932e-05,4.426374184628987e-05,,,,,
1461,Violon,109,middle deltoid,,,0.00011487005119002905,0.00010575968823568366,0.00018450253061614452,0.0001423053619502074,,,0.00014900250833745565,0.000123923505319411,7.051684528605605e-05,,,,,
1462,Violon,109,posterior deltoid,,,6.631435045863287e-05,3.6996569274414354e-05,5.61736426158713e-05,0.00015786772162925945,,,9.828521481583997e-05,6.36543463045202e-05,0.00015963914067378013,,,,,
1463,Violon,109,subscapularis,,,0.0001048606512446924,0.0001597306483664124,0.0001519200885273157,0.00012125065032060986,,,0.00020028475909424892,9.233857387963348e-05,0.0005776490327697937,,,,,
1464,Violon,109,supraspinatus,,,0.0005599553628065801,0.0005907234537027806,0.0008077983739401564,0.0008864522134905101,,,0.0006446068631861851,0.0003887610048245775,0.00023029130892988822,,,,,
1465,Violon,110,anterior deltoid,,,0.0002214997341106163,0.00016473767191058534,0.00017590000829425056,7.040766948831463e-05,,,0.0001128832256045471,3.66079049335308e-05,8.350679355819463e-06,,,,,
1466,Violon,110,infraspinatus,,,6.025746517287849e-07,5.849442685592055e-07,5.091019804791709e-07,3.34307499222472e-07,,,4.7085860791628906e-07,6.415947046048666e-07,3.420275135311294e-07,,,,,
1467,Violon,110,lower trapezius,,,2.1695587058954076e-05,2.6935270704116125e-05,2.6724785296788562e-05,3.4617706855982937e-05,,,2.9684942545035797e-05,2.1402133783183095e-05,2.970507896132456e-05,,,,,
1468,Violon,110,middle deltoid,,,0.00019962631161441155,0.00010323617979827405,0.00014807308772368398,0.0001255635488345395,,,8.967550048107291e-05,2.013696525906999e-05,9.729394875074024e-06,,,,,
1469,Violon,110,posterior deltoid,,,0.00011711642794654522,7.226864215950846e-05,0.00010010134586664782,0.00019206832187258383,,,6.60754894871151e-05,3.202047422877552e-05,3.7660038734386455e-05,,,,,
1470,Violon,110,subscapularis,,,0.00014319389870086043,8.043799361948049e-05,0.00016436024518695318,3.973043527279962e-05,,,4.310451214398042e-05,1.7893529650159194e-05,0.00015460428277017316,,,,,
1471,Violon,110,supraspinatus,,,0.00046002744341506227,0.00036023054876339677,0.0003662264372583159,0.000365440329656215,,,0.0003666557493323581,0.000312496106205394,0.00017161422658521573,,,,,
1472,Violon,111,anterior deltoid,,,0.00020116416141278035,0.00020921841194911496,0.00012738598856076728,2.8955946036845253e-05,,,9.069954563520121e-05,4.614563202575597e-05,6.548181194250298e-06,,,,,
1473,Violon,111,infraspinatus,,,0.00026958936349630276,0.00022032835179623225,0.00023612307907674025,0.00015672599283760692,,,0.00012534498234182323,0.00015456573224794935,0.0003201771031614839,,,,,
1474,Violon,111,lower trapezius,,,3.121239226092566e-05,2.0605428297780227e-05,8.185606076616522e-06,2.9482626981733347e-05,,,4.128112161596963e-06,1.1259702035689308e-05,2.7281065427369213e-05,,,,,
1475,Violon,111,middle deltoid,,,0.00013773962739444302,0.00011848806636213147,0.00011907374214618196,0.00012057832446025411,,,0.0001196338580318448,5.4436101659096775e-05,1.4810769597197848e-05,,,,,
1476,Violon,111,posterior deltoid,,,7.142791668597407e-05,2.5594693051957436e-05,2.8827388861237844e-05,0.00011543589191861844,,,4.044559266514532e-05,9.807330800416463e-05,8.081892982757183e-05,,,,,
1477,Violon,111,subscapularis,,,1.7455307612354867e-05,1.3180653470334413e-05,1.917491350279923e-05,2.0767624681699593e-05,,,4.654531993235314e-05,1.8883727305378526e-05,0.0003697229467167777,,,,,
1478,Violon,111,supraspinatus,,,0.0003895887439020417,0.00022802292963198042,0.00047823765806474035,0.0003137212964075171,,,0.0002439862606843663,0.00021824656645850864,6.673663569446246e-05,,,,,
1479,Yoann_2015,64,infraspinatus,0.00940200252191692,0.019135454427132412,0.02060854440834851,0.025656511089504737,0.00703369010276628,0.004385415802229723,0.008669589400052429,0.01502360721827809,0.009717590851560773,0.030488117031235818,0.006972117920159064,0.007590742577284741,0.004304074853829304,0.014347465527376573,0.030181789484364344,
1480,Yoann_2015,64,latissimus dorsi,0.00969800262252971,0.018818763663066305,0.010627464847229217,0.010464539202290412,0.01071629048526956,0.050223130210859966,0.021121913570159388,0.030321900957167056,0.007136950248815915,0.009182030755858965,0.041574021709335766,0.010170398354311466,0.023374125254148878,0.008776670396500486,0.009071514751530757,
1481,Yoann_2015,64,lower trapezius,0.04841264445670535,0.07185565828211363,0.08469737635748287,0.038886920819386085,0.0480980791172974,0.0743579893217627,0.008130746440523442,0.0075583723429708104,0.05339620280270152,0.03510900240381796,0.0356068649758526,0.05222132697187465,0.010448564264485115,0.008380459827452218,0.05375878585338454,
